18.4729 	EXP 	text: text = 'RED'
18.4729 	EXP 	fixation: autoDraw = True
18.5429 	EXP 	Device response: <KeyPress from None: t=18.458785499999976, value=b, duration=0.08312049999949522>
18.9598 	INFO 	Keyboard events cleared
18.9597 	EXP 	fixation: autoDraw = False
18.9597 	EXP 	text: autoDraw = True
19.2590 	DATA 	Keypress: b
19.2656 	EXP 	Device response: <KeyPress from None: t=19.258349099999577, value=b, duration=None>
19.2659 	EXP 	New trial (rep=4, index=0): <Trial 16 (0 in rep 4) data={'Word': 'BLUE', 'Color': 'red', 'Stimulus_Condition': 'I', 'Correct_Response': 'r', 'thisN': 16, 'thisTrialN': 0, 'thisRepN': 4}>
19.2721 	EXP 	fixation: autoDraw = False
19.2721 	EXP 	text: autoDraw = False
19.2721 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
19.2721 	EXP 	text: height = np.float64(0.05)
19.2721 	EXP 	text: height = np.float64(0.05)
19.2721 	EXP 	text: height = np.float64(0.05)
19.2721 	EXP 	text: text = 'BLUE'
19.2721 	EXP 	fixation: autoDraw = True
19.3360 	EXP 	Device response: <KeyPress from None: t=19.258349099999577, value=b, duration=0.07223090000024968>
19.7595 	INFO 	Keyboard events cleared
19.7594 	EXP 	fixation: autoDraw = False
19.7594 	EXP 	text: autoDraw = True
20.2315 	EXP 	Device response: <KeyPress from None: t=20.229389000000083, value=r, duration=None>
20.2318 	EXP 	New trial (rep=4, index=1): <Trial 17 (1 in rep 4) data={'Word': 'BLUE', 'Color': 'blue', 'Stimulus_Condition': 'C', 'Correct_Response': 'b', 'thisN': 17, 'thisTrialN': 1, 'thisRepN': 4}>
20.2328 	DATA 	Keypress: r
20.2400 	EXP 	fixation: autoDraw = False
20.2400 	EXP 	text: autoDraw = False
20.2400 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
20.2400 	EXP 	text: text = 'BLUE'
20.2400 	EXP 	fixation: autoDraw = True
20.3048 	EXP 	Device response: <KeyPress from None: t=20.229389000000083, value=r, duration=0.07495119999930466>
20.7244 	INFO 	Keyboard events cleared
20.7243 	EXP 	fixation: autoDraw = False
20.7243 	EXP 	text: autoDraw = True
21.2216 	EXP 	Device response: <KeyPress from None: t=21.220890800000234, value=b, duration=None>
21.2217 	EXP 	New trial (rep=4, index=2): <Trial 18 (2 in rep 4) data={'Word': 'RED', 'Color': 'blue', 'Stimulus_Condition': 'I', 'Correct_Response': 'b', 'thisN': 18, 'thisTrialN': 2, 'thisRepN': 4}>
21.2237 	DATA 	Keypress: b
21.2276 	EXP 	fixation: autoDraw = False
21.2276 	EXP 	text: autoDraw = False
21.2276 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
21.2276 	EXP 	text: height = np.float64(0.05)
21.2276 	EXP 	text: height = np.float64(0.05)
21.2276 	EXP 	text: height = np.float64(0.05)
21.2276 	EXP 	text: text = 'RED'
21.2276 	EXP 	fixation: autoDraw = True
21.3068 	EXP 	Device response: <KeyPress from None: t=21.220890800000234, value=b, duration=0.0826428999998825>
21.7162 	INFO 	Keyboard events cleared
21.7161 	EXP 	fixation: autoDraw = False
21.7161 	EXP 	text: autoDraw = True
22.1062 	EXP 	Device response: <KeyPress from None: t=22.100604199999907, value=b, duration=None>
22.1066 	EXP 	New trial (rep=4, index=3): <Trial 19 (3 in rep 4) data={'Word': 'RED', 'Color': 'red', 'Stimulus_Condition': 'C', 'Correct_Response': 'r', 'thisN': 19, 'thisTrialN': 3, 'thisRepN': 4}>
22.1080 	DATA 	Keypress: b
22.1144 	EXP 	fixation: autoDraw = False
22.1144 	EXP 	text: autoDraw = False
22.1144 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
22.1144 	EXP 	text: text = 'RED'
22.1144 	EXP 	fixation: autoDraw = True
22.2089 	EXP 	Device response: <KeyPress from None: t=22.100604199999907, value=b, duration=0.10318519999964337>
22.6001 	INFO 	Keyboard events cleared
22.6000 	EXP 	fixation: autoDraw = False
22.6000 	EXP 	text: autoDraw = True
22.9649 	EXP 	Device response: <KeyPress from None: t=22.964437499999804, value=r, duration=None>
22.9652 	EXP 	New trial (rep=5, index=0): <Trial 20 (0 in rep 5) data={'Word': 'BLUE', 'Color': 'blue', 'Stimulus_Condition': 'C', 'Correct_Response': 'b', 'thisN': 20, 'thisTrialN': 0, 'thisRepN': 5}>
22.9688 	DATA 	Keypress: r
22.9728 	EXP 	fixation: autoDraw = False
22.9728 	EXP 	text: autoDraw = False
22.9728 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
22.9728 	EXP 	text: height = np.float64(0.05)
22.9728 	EXP 	text: height = np.float64(0.05)
22.9728 	EXP 	text: height = np.float64(0.05)
22.9728 	EXP 	text: text = 'BLUE'
22.9728 	EXP 	fixation: autoDraw = True
23.0861 	EXP 	Device response: <KeyPress from None: t=22.964437499999804, value=r, duration=0.11899739999989833>
23.4596 	INFO 	Keyboard events cleared
23.4595 	EXP 	fixation: autoDraw = False
23.4595 	EXP 	text: autoDraw = True
23.8220 	EXP 	Device response: <KeyPress from None: t=23.8167698999996, value=b, duration=None>
23.8221 	EXP 	New trial (rep=5, index=1): <Trial 21 (1 in rep 5) data={'Word': 'BLUE', 'Color': 'red', 'Stimulus_Condition': 'I', 'Correct_Response': 'r', 'thisN': 21, 'thisTrialN': 1, 'thisRepN': 5}>
23.8229 	DATA 	Keypress: b
23.8286 	EXP 	fixation: autoDraw = False
23.8286 	EXP 	text: autoDraw = False
23.8286 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
23.8286 	EXP 	text: text = 'BLUE'
23.8286 	EXP 	fixation: autoDraw = True
23.9219 	EXP 	Device response: <KeyPress from None: t=23.8167698999996, value=b, duration=0.09748769999987417>
24.3162 	INFO 	Keyboard events cleared
24.3161 	EXP 	fixation: autoDraw = False
24.3161 	EXP 	text: autoDraw = True
24.6058 	EXP 	Device response: <KeyPress from None: t=24.603169199999684, value=r, duration=None>
24.6061 	EXP 	New trial (rep=5, index=2): <Trial 22 (2 in rep 5) data={'Word': 'RED', 'Color': 'blue', 'Stimulus_Condition': 'I', 'Correct_Response': 'b', 'thisN': 22, 'thisTrialN': 2, 'thisRepN': 5}>
24.6082 	DATA 	Keypress: r
24.6122 	EXP 	fixation: autoDraw = False
24.6122 	EXP 	text: autoDraw = False
24.6122 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
24.6122 	EXP 	text: height = np.float64(0.05)
24.6122 	EXP 	text: height = np.float64(0.05)
24.6122 	EXP 	text: height = np.float64(0.05)
24.6122 	EXP 	text: text = 'RED'
24.6122 	EXP 	fixation: autoDraw = True
24.7168 	EXP 	Device response: <KeyPress from None: t=24.603169199999684, value=r, duration=0.10922370000025694>
25.0975 	INFO 	Keyboard events cleared
25.0975 	EXP 	fixation: autoDraw = False
25.0975 	EXP 	text: autoDraw = True
25.4272 	EXP 	Device response: <KeyPress from None: t=25.422378399999616, value=b, duration=None>
25.4275 	EXP 	New trial (rep=5, index=3): <Trial 23 (3 in rep 5) data={'Word': 'RED', 'Color': 'red', 'Stimulus_Condition': 'C', 'Correct_Response': 'r', 'thisN': 23, 'thisTrialN': 3, 'thisRepN': 5}>
25.4284 	DATA 	Keypress: b
25.4335 	EXP 	fixation: autoDraw = False
25.4335 	EXP 	text: autoDraw = False
25.4335 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
25.4335 	EXP 	text: text = 'RED'
25.4335 	EXP 	fixation: autoDraw = True
25.5049 	EXP 	Device response: <KeyPress from None: t=25.422378399999616, value=b, duration=0.07472560000041994>
25.9192 	INFO 	Keyboard events cleared
25.9190 	EXP 	fixation: autoDraw = False
25.9190 	EXP 	text: autoDraw = True
26.4002 	EXP 	Device response: <KeyPress from None: t=26.396004999999604, value=r, duration=None>
26.4004 	EXP 	New trial (rep=6, index=0): <Trial 24 (0 in rep 6) data={'Word': 'BLUE', 'Color': 'blue', 'Stimulus_Condition': 'C', 'Correct_Response': 'b', 'thisN': 24, 'thisTrialN': 0, 'thisRepN': 6}>
26.4030 	DATA 	Keypress: r
26.4069 	EXP 	fixation: autoDraw = False
26.4069 	EXP 	text: autoDraw = False
26.4069 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
26.4069 	EXP 	text: height = np.float64(0.05)
26.4069 	EXP 	text: height = np.float64(0.05)
